AHkICQbmND,Joselyn,Mcdowell,Joselyn.Mcdowell@gmail.com,+56965735270,1234,0297090581747983,12/24,338,0,XPJHGX,Subaru Outback,white,2,2.800000
vmxXYgeLnT,Claire,Dougherty,Claire.Dougherty@gmail.com,+56911120624,1234,0681328926396454,12/24,371,3,OSUHGK,Chevrolet Suburban,yellow,3,2.900000
GjCGuLWnth,Ashley,Simmons,Ashley.Simmons@gmail.com,+5691187059,1234,5729702595357969,12/24,331,1,JFMNJX,Volkswagen Passat,red,4,4.000000
JStpyqRxUg,Malachi,Callahan,Malachi.Callahan@gmail.com,+56931223233,1234,3221557769298565,12/24,100,3,AOMPDK,Toyota Prius,white,1,4.600000
bSHCNhHLfy,Jaida,Richmond,Jaida.Richmond@gmail.com,+56911954316,1234,1602132776518737,12/24,575,2,HJTMAP,Mazda6,black,2,2.700000
cpIVvKHUmp,Slade,Rice,Slade.Rice@gmail.com,+56924825217,1234,5849410136875522,12/24,900,0,MNTVJJ,Jeep Cherokee,white,3,4.500000
fEDqBkakgu,Melody,Torres,Melody.Torres@gmail.com,+5694923560,1234,8023623845473364,12/24,547,2,JFTEEW,Honda Pilot,black,2,4.100000
HzYASUuxyb,Madison,Reynolds,Madison.Reynolds@gmail.com,+56997399777,1234,0734132187648538,12/24,60,3,TQUKXP,Mazda3,green,2,4.500000
XvbdSlEwpo,Devan,Holmes,Devan.Holmes@gmail.com,+56959782384,1234,5040030578350368,12/24,931,3,GRAMDN,Nissan Kicks,purple,2,3.900000
LDJSDQkpJZ,Braylon,Washington,Braylon.Washington@gmail.com,+56910728770,1234,7370720946669641,12/24,451,1,WFZJSJ,GMC Sierra,black,3,4.900000
GKFiVPnEjb,Larissa,Bates,Larissa.Bates@gmail.com,+56948517142,1234,3431621774533376,12/24,931,2,BXHRJY,Nissan Juke,red,2,2.600000
ADiecWHGed,Keaton,Floyd,Keaton.Floyd@gmail.com,+56986483337,1234,2651136028072974,12/24,460,3,CMQOUN,BMW X5,purple,4,4.800000
eXCBwBHGaD,Arjun,Maynard,Arjun.Maynard@gmail.com,+56990867503,1234,0582979960310269,12/24,389,2,QGRPHT,Subaru Tribeca,purple,3,4.500000
vxdSSunPfA,Simone,Bishop,Simone.Bishop@gmail.com,+5692497594,1234,1328858774889717,12/24,607,2,HKRRFO,Subaru Baja,black,3,2.100000
MtnsCbpiiN,Matthias,Snyder,Matthias.Snyder@gmail.com,+56915128722,1234,7454897836532535,12/24,466,2,CYQPZI,Subaru WRX,white,3,4.300000
mTlLrpwjjQ,Rory,Simmons,Rory.Simmons@gmail.com,+5691967474,1234,4119910964713299,12/24,78,3,FHAFBE,Toyota Tundra,orange,4,2.200000
fiPmllKqhZ,Emanuel,Mullen,Emanuel.Mullen@gmail.com,+56961335975,1234,4623363213973948,12/24,416,2,KJZOKF,Jeep Grand Cherokee,yellow,3,4.900000
jrfxxFHEdb,Shawn,Mcmahon,Shawn.Mcmahon@gmail.com,+56955620057,1234,2931867850985191,12/24,580,2,MNPFTC,Ford Bronco,gray,2,3.700000
rjCcGBylnB,Monica,Green,Monica.Green@gmail.com,+56948202599,1234,7850032144700261,12/24,838,3,DODRRJ,Subaru Forester,red,1,4.600000
SbDUOpycch,Jaslene,Watkins,Jaslene.Watkins@gmail.com,+56984119972,1234,8304541688207671,12/24,495,3,XNKNKV,Ford Taurus,blue,1,2.800000
SLuXpFJLaC,Davion,Barrett,Davion.Barrett@gmail.com,+56963405022,1234,6409755714041826,12/24,962,1,UGBYRY,Honda Passport,yellow,2,3.800000
ZmmecQKFXC,Douglas,Benitez,Douglas.Benitez@gmail.com,+56930796680,1234,8271793651829418,12/24,657,3,BMOZZP,Volvo XC90,black,4,4.500000
aJfaFApPro,Elianna,Travis,Elianna.Travis@gmail.com,+56973072266,1234,3567372719626615,12/24,690,1,GKYLVB,Honda Insight,black,4,4.900000
PpxPkmhYeC,Reginald,Macdonald,Reginald.Macdonald@gmail.com,+56960782991,1234,9245643560185134,12/24,412,0,JTRDUI,Toyota RAV4,yellow,2,4.000000
GRWCzehenU,Kimora,Alexander,Kimora.Alexander@gmail.com,+56919620708,1234,9175133229389004,12/24,417,3,XTUTVF,Nissan Juke,blue,4,3.900000
PIKfLBmKKX,Simone,Serrano,Simone.Serrano@gmail.com,+56936089039,1234,6893412170831346,12/24,427,3,IJKFVM,Subaru Impreza,green,2,2.700000
aPAmlHVCny,Sergio,Dominguez,Sergio.Dominguez@gmail.com,+5698847867,1234,2883466063083420,12/24,333,3,UMIPBK,Subaru XV,purple,4,4.200000
JqMnayjOPq,Elliot,Allison,Elliot.Allison@gmail.com,+56941615099,1234,7394880018369463,12/24,121,0,NRMEEL,Kia Sorento,orange,3,2.000000
ckRvQkSJfB,Chelsea,Cox,Chelsea.Cox@gmail.com,+56922423031,1234,2466860050425502,12/24,796,3,JXJWYP,Hyundai Santa Fe,purple,1,2.300000
GDpiwSiMvl,Teagan,Ochoa,Teagan.Ochoa@gmail.com,+56938317759,1234,4844113986917233,12/24,708,0,BAKJAS,Audi A6,gray,1,4.300000
WBDcQHuZvq,Ariella,Soto,Ariella.Soto@gmail.com,+56929206433,1234,0894486479942612,12/24,459,2,TIKEAZ,Subaru Baja,yellow,4,3.000000
EEEkFrwXGO,Carsen,Jenkins,Carsen.Jenkins@gmail.com,+56925021763,1234,5568752316552425,12/24,988,3,MUJCBJ,Honda Pilot,gray,2,4.700000
JEoRtDwDUj,Malachi,Foley,Malachi.Foley@gmail.com,+56941356385,1234,6370047590792882,12/24,116,1,MRCQIG,GMC Acadia,purple,1,4.000000
XWQnKOrQaP,Marquise,Carr,Marquise.Carr@gmail.com,+56974610364,1234,1048486611688848,12/24,823,0,UQERCL,Mercedes-Benz C-Class,red,2,3.200000
xjirIwcPKT,Catherine,Charles,Catherine.Charles@gmail.com,+56925170422,1234,3312493112100140,12/24,244,1,MRYGML,Nissan Altima,white,1,2.500000
dTXhLEaqha,Julianna,Melton,Julianna.Melton@gmail.com,+56954176544,1234,6938384786233287,12/24,564,3,HDIZNN,Toyota Tundra,gray,2,2.700000
hCiOWPAsGK,Ronald,Cabrera,Ronald.Cabrera@gmail.com,+56957484680,1234,3982762391106714,12/24,364,3,QHAQBN,Subaru Tribeca,red,2,3.100000
gcZydkESZP,Harley,Craig,Harley.Craig@gmail.com,+56937386512,1234,6084937864467328,12/24,259,3,GPRPFK,Chevrolet Trailblazer,orange,4,2.500000
JHekhfgQSf,Stephany,Pratt,Stephany.Pratt@gmail.com,+56979501483,1234,6186775278930511,12/24,342,3,OYYNYL,Mazda CX-5,yellow,4,4.300000
vYLVNJplwW,Oliver,Maxwell,Oliver.Maxwell@gmail.com,+56994690388,1234,3727664962245570,12/24,168,2,KNTHQT,Honda Fit,purple,3,3.300000
ldTLxauSHB,Monica,Lambert,Monica.Lambert@gmail.com,+56944872531,1234,7949538682236986,12/24,19,0,CRDACN,Toyota Sienna,black,3,3.900000
IpriXiHvQO,Haley,Miller,Haley.Miller@gmail.com,+56980512083,1234,3208425675366400,12/24,543,2,MSNAXU,Nissan Altima,yellow,4,4.800000
PNfKEpGSqN,Myles,Humphrey,Myles.Humphrey@gmail.com,+56943486218,1234,6614961705607669,12/24,320,0,DBLHQA,Subaru Impreza,green,4,2.400000
jmVFrLFegX,Marie,Rios,Marie.Rios@gmail.com,+56924878925,1234,7580649749529658,12/24,978,2,NTAWRU,Chevrolet Suburban,purple,3,4.200000
cWbNsLTVsV,Martha,Brady,Martha.Brady@gmail.com,+56957657590,1234,5806930532877421,12/24,345,2,ORJZXN,GMC Acadia,yellow,2,3.600000
iZEGucClwl,Parker,Salinas,Parker.Salinas@gmail.com,+56949364951,1234,3167577801409554,12/24,897,1,DXKMWL,Jeep Renegade,gray,3,3.500000
rOTTsrzqGM,Anderson,Oconnor,Anderson.Oconnor@gmail.com,+56943333333,1234,5392864273757601,12/24,786,0,QFLIYX,Ford Mustang Mach-E,blue,1,4.700000
CisekUwKOG,Jorden,Leach,Jorden.Leach@gmail.com,+56993895698,1234,7169351317748358,12/24,308,2,NUEUXD,Jeep Liberty,orange,3,4.500000
heRGGUpoEx,Denisse,Hendricks,Denisse.Hendricks@gmail.com,+56957329249,1234,7317334906692249,12/24,221,3,TXMPRC,Jeep Grand Cherokee,white,2,3.000000
jhrDNUBWwS,Penelope,Oconnor,Penelope.Oconnor@gmail.com,+56929341183,1234,0158757907574602,12/24,989,2,GDYYGF,Chevrolet Impala,purple,2,4.200000
nzoSGjhjDt,John,Ramsey,John.Ramsey@gmail.com,+56929861021,1234,5749668445620158,12/24,508,1,ESJHCK,Jeep Patriot,blue,2,4.500000
BrTZFstgnh,Monica,Sosa,Monica.Sosa@gmail.com,+56924325337,1234,3410971067029750,12/24,949,1,UDQOJE,Chevrolet Trailblazer,gray,4,3.700000
UfMpvRexMZ,Rowan,Hickman,Rowan.Hickman@gmail.com,+56942354363,1234,0709882142079488,12/24,708,0,CEQXMX,Honda Pilot,yellow,1,2.400000
bvdGNKMtKW,Gemma,Valentine,Gemma.Valentine@gmail.com,+56936471867,1234,4794540555875146,12/24,572,2,WTNIST,Audi A6,red,1,2.100000
dbOpUmRrMY,Jonas,Camacho,Jonas.Camacho@gmail.com,+56942873719,1234,9205536603415578,12/24,984,1,ZFTICS,Honda Odyssey,orange,1,4.700000
NetbHeLxIX,Lola,Maxwell,Lola.Maxwell@gmail.com,+56960665116,1234,3366718230531897,12/24,361,1,QXQTWV,Honda HR-V,gray,2,2.300000
xPVLcbmHAl,Armani,Wells,Armani.Wells@gmail.com,+56944568957,1234,7727380731060260,12/24,718,0,IGDYOZ,Jeep Patriot,white,2,4.800000
VFcBckaVXM,Holly,Ayala,Holly.Ayala@gmail.com,+56994461263,1234,4943737400446423,12/24,269,2,NLIUCE,Hyundai Santa Fe,gray,2,2.500000
cMxBcTiTMB,Camilla,Malone,Camilla.Malone@gmail.com,+56957711813,1234,3643865900169640,12/24,509,3,VAUILD,Subaru Ascent,black,1,2.900000
GsXcyGWoBl,Miranda,Dawson,Miranda.Dawson@gmail.com,+56938772518,1234,9354481137262628,12/24,384,3,HNKJGG,Chevrolet Bolt EV,blue,4,3.300000
tSmqjEtFOP,Denisse,Daniels,Denisse.Daniels@gmail.com,+56921871897,1234,1347945892131537,12/24,834,2,JIAUMX,Honda Pilot,black,4,2.800000
tDjMaBcCOK,Shaylee,Rowe,Shaylee.Rowe@gmail.com,+56941381647,1234,8377577636176499,12/24,467,2,NDISAX,Kia Optima,orange,4,3.500000
DxutKHSCAP,Deon,Ramsey,Deon.Ramsey@gmail.com,+56955187401,1234,5898127137943697,12/24,844,1,HILGYG,Subaru Tribeca,gray,1,3.200000
XjZKijAgwG,Cynthia,Khan,Cynthia.Khan@gmail.com,+56925509438,1234,4687544754005316,12/24,919,3,MUEFPW,Subaru BRZ,red,2,3.000000
TdDlXiywKE,Madelyn,Palmer,Madelyn.Palmer@gmail.com,+56980233563,1234,0193870911220356,12/24,709,3,AJOSVM,Nissan Rogue,black,3,3.900000
TKVDYCHYGH,Juliana,Kim,Juliana.Kim@gmail.com,+56961959720,1234,7795166762680398,12/24,171,3,WVYXDX,Nissan Armada,gray,1,4.800000
tzkrOMeSXJ,Dominique,Daniel,Dominique.Daniel@gmail.com,+56976594556,1234,7263135243443770,12/24,681,1,EBRTXK,Kia Optima,green,1,4.000000
QfxHXtFTrF,Kamora,Riley,Kamora.Riley@gmail.com,+56985917111,1234,4411702384044437,12/24,68,0,GXLABJ,Ram 1500,blue,3,4.800000
DMFoysQMwH,Jaylene,Fox,Jaylene.Fox@gmail.com,+56915245356,1234,9919378196882673,12/24,804,0,CGQVVN,Chevrolet Impala,black,2,2.400000
uxUoTwpvZq,Nyla,Stout,Nyla.Stout@gmail.com,+56913147327,1234,8350557390774149,12/24,360,2,TSTEPJ,Ram 1500,green,3,4.400000
RAWisxmnlx,Keshawn,Krause,Keshawn.Krause@gmail.com,+56932966554,1234,0170161333778781,12/24,856,2,VTUMLP,Toyota Camry,green,3,3.300000
JVjrlKmtHK,Harley,Morse,Harley.Morse@gmail.com,+56912938475,1234,6846475249496849,12/24,812,1,ONZDCF,Subaru Justy,gray,1,4.300000
PmoHZBnPwA,Hallie,Krause,Hallie.Krause@gmail.com,+56964230722,1234,0913225605546711,12/24,471,2,OPLZFZ,Mercedes-Benz C-Class,white,2,3.700000
vNGklDUvcd,Isaias,Camacho,Isaias.Camacho@gmail.com,+56930373062,1234,4032818920062754,12/24,674,2,ANEJYS,Honda Odyssey,blue,3,2.700000
VhdWzOUeHu,Jada,Craig,Jada.Craig@gmail.com,+56990199367,1234,2766070788389875,12/24,649,2,NCSOFM,Toyota Tacoma,black,3,4.500000
NMitcaXgiQ,Branden,Esparza,Branden.Esparza@gmail.com,+56932190281,1234,6384100518334469,12/24,769,0,OIDHKF,Jeep Commander,white,4,4.000000
ybsIXzpxut,Ricky,Patrick,Ricky.Patrick@gmail.com,+56964813609,1234,2978217986385719,12/24,84,2,OMOFRY,Jeep Patriot,green,3,2.200000
xqzMkGXWJt,Reuben,Goodwin,Reuben.Goodwin@gmail.com,+56932782515,1234,1608171752060386,12/24,249,3,UUFMTK,Nissan Quest,purple,1,2.000000
GiulVVtubI,Travis,Browning,Travis.Browning@gmail.com,+5694577205,1234,0649001467941763,12/24,627,0,UKRBQB,Jeep Wrangler,yellow,2,3.200000
PfoVMMFsSR,Shiloh,Gomez,Shiloh.Gomez@gmail.com,+56937042298,1234,6325113905728811,12/24,603,2,VHRSXN,Ford F-150,white,2,2.900000
AFqNLqYHLn,Raquel,Villarreal,Raquel.Villarreal@gmail.com,+56942179889,1234,9198642759755069,12/24,116,3,KWIXWO,Nissan Murano,yellow,2,2.600000
jMFetBhPNG,Ashanti,Yates,Ashanti.Yates@gmail.com,+56912051362,1234,1565235543210897,12/24,975,0,LJVHBC,Subaru Impreza,yellow,3,2.600000
kXCqxYJXxm,Ibrahim,Montoya,Ibrahim.Montoya@gmail.com,+56944629658,1234,8539489987784506,12/24,688,0,HUCPAN,Ford Excursion,black,3,3.400000
mLfEeSXXnc,Desmond,Lester,Desmond.Lester@gmail.com,+56949801631,1234,3978832263198893,12/24,515,2,ARIIHR,Chevrolet Equinox,gray,4,4.400000
LZIheAnuLo,Isai,Barnes,Isai.Barnes@gmail.com,+56926462358,1234,6980380214785324,12/24,986,1,DYEYRC,Honda Pilot,gray,4,3.300000
QBhVtdfmKg,Raquel,Watkins,Raquel.Watkins@gmail.com,+56916566677,1234,0984074234215311,12/24,297,1,GFAQDY,Chevrolet Equinox,black,4,3.400000
VXNRprisnk,Ronald,Robles,Ronald.Robles@gmail.com,+56976947118,1234,7520012271517417,12/24,697,0,BBTVNJ,Subaru Impreza,blue,2,3.000000
NtlTZnzFhd,Sherlyn,Preston,Sherlyn.Preston@gmail.com,+56923662585,1234,3288298200959416,12/24,965,3,URJLKL,Jeep Compass,purple,3,4.100000
ePPErEytjC,Eve,Cantu,Eve.Cantu@gmail.com,+56964190536,1234,7148404185367142,12/24,353,1,ZIPXGI,Tesla Model 3,gray,1,4.000000
RwYjagrILa,Kiana,Rios,Kiana.Rios@gmail.com,+56934963968,1234,8617348442588285,12/24,583,1,KCSOTZ,Mazda3,white,2,2.200000
tgKmMauWmS,Armani,Marks,Armani.Marks@gmail.com,+56913580898,1234,4647446625715657,12/24,919,0,ZELJHN,Lexus ES,green,1,2.900000
fjtOuSkNcW,Piper,Todd,Piper.Todd@gmail.com,+56939170836,1234,7060796905666274,12/24,184,1,NRIEMH,Mazda CX-5,purple,2,3.800000
xXSFMifpax,Hugo,Sanchez,Hugo.Sanchez@gmail.com,+56956593984,1234,3598538854551092,12/24,873,3,MPZIWT,Chevrolet Equinox,orange,2,3.100000
ylHpwcPqDq,Madeleine,Leach,Madeleine.Leach@gmail.com,+56941252014,1234,4649163810777049,12/24,245,3,XTOYRD,Subaru BRZ,gray,4,3.300000
hxMBPTdHTS,Mitchell,Powell,Mitchell.Powell@gmail.com,+5692691519,1234,2616815640037418,12/24,910,1,POFIBP,Subaru Justy,green,4,3.500000
JNLfHtvAZL,Terrance,Krause,Terrance.Krause@gmail.com,+56935672882,1234,9895077743336591,12/24,662,0,MEGEVY,Nissan Rogue,black,2,4.400000
VchFANTunu,Zion,Kane,Zion.Kane@gmail.com,+56956312492,1234,7378576610475971,12/24,875,2,TJPZRJ,Subaru Ascent,gray,1,2.900000
IYQPlfFHYK,Damien,Buchanan,Damien.Buchanan@gmail.com,+56962703274,1234,8228891730656840,12/24,265,2,MHLCAO,Honda Accord,black,2,4.100000
yaTrpjsnjS,Landen,Oconnor,Landen.Oconnor@gmail.com,+56942700960,1234,5008689490452033,12/24,110,0,YNHEEH,Mazda6,black,2,2.100000
wQcaDsYnxK,Owen,Montes,Owen.Montes@gmail.com,+56933177459,1234,8787516037096193,12/24,426,0,RIRXPA,Toyota Avalon,orange,1,2.000000
cdQmGIoEXR,Cassius,Levine,Cassius.Levine@gmail.com,+56918021179,1234,3765297510273139,12/24,958,2,RJUYPH,Toyota 4Runner,black,1,4.900000
HNKRyVnXNC,Denzel,Lawrence,Denzel.Lawrence@gmail.com,+56931062724,1234,1008600864671906,12/24,427,2,ZNRWBO,Kia Optima,orange,4,4.800000
NEzbJNJniy,Isaias,Colon,Isaias.Colon@gmail.com,+56947520214,1234,9495553048102858,12/24,554,1,EHFDDO,Nissan Pathfinder,white,4,4.000000
pEMMIgCgQk,Perla,Bonilla,Perla.Bonilla@gmail.com,+56952032469,1234,0798753574258732,12/24,794,1,QRRDLI,BMW 3 Series,purple,1,2.800000
EZCQFKdRpH,Krish,Melton,Krish.Melton@gmail.com,+56979146521,1234,5795012848299528,12/24,957,0,EUTYYT,Chevrolet Equinox,gray,4,4.700000
fjPcyrcqNi,Alisha,Hayes,Alisha.Hayes@gmail.com,+56986389017,1234,7348182153121438,12/24,614,3,FZJUEN,Volvo XC90,purple,4,4.400000
WlghRCLsSb,Monserrat,Butler,Monserrat.Butler@gmail.com,+56936544489,1234,1537132009211857,12/24,176,1,HCKAGR,Nissan Juke,black,2,2.800000
VvHwjMTNkh,Dillan,Schroeder,Dillan.Schroeder@gmail.com,+56981250647,1234,2764002606157867,12/24,463,2,PMTGAV,Honda Passport,red,3,3.900000
nRlqlBTktx,Esther,Baxter,Esther.Baxter@gmail.com,+56983787240,1234,6880962189484610,12/24,194,3,ZODKSU,Jeep Commander,green,4,3.100000
bAlfNzrNGi,Marques,Braun,Marques.Braun@gmail.com,+56962915120,1234,8047954160712606,12/24,219,2,RESFVK,Ram 1500,yellow,1,2.000000
cvJBNjJtnW,Myles,Johns,Myles.Johns@gmail.com,+569169138,1234,7035461846655779,12/24,826,2,MFBHBK,Toyota RAV4,purple,4,3.600000
sLzLDabmZT,Brenden,Clark,Brenden.Clark@gmail.com,+56953266320,1234,8315322109359731,12/24,551,3,XPAAFW,Chevrolet Equinox,yellow,4,3.500000
vkAqWRZXyx,Atticus,Velez,Atticus.Velez@gmail.com,+5693392724,1234,2274661340035867,12/24,515,3,YPTUBF,Kia Optima,yellow,1,2.000000
cKoTvCUgwq,Esperanza,Cervantes,Esperanza.Cervantes@gmail.com,+56972685678,1234,2896384591489447,12/24,435,1,GLYTBY,Mercedes-Benz GLE,orange,3,4.100000
TVNMhBSDWc,Jovani,Ritter,Jovani.Ritter@gmail.com,+56921029920,1234,1134868678537716,12/24,908,2,DUKGJS,Chevrolet Impala,black,4,4.700000
mzxWhkjxpq,Carlee,Mcconnell,Carlee.Mcconnell@gmail.com,+56954842103,1234,2794323400233800,12/24,317,2,IVXNQJ,Subaru Crosstrek,yellow,1,2.600000
EGzdLRpSKu,Lyla,Ortiz,Lyla.Ortiz@gmail.com,+56962530211,1234,0219631056481141,12/24,666,3,OGCSQB,Subaru Baja,gray,2,3.300000
cjRzWKAgWP,Alaina,Kidd,Alaina.Kidd@gmail.com,+56930936402,1234,8024499021356599,12/24,297,2,XFOBLK,Chevrolet Trailblazer,blue,4,2.200000
dySucYXZuq,Paxton,Poole,Paxton.Poole@gmail.com,+56913342401,1234,4612169759075856,12/24,168,1,PVSYGI,Chevrolet Corvette,black,2,4.000000
OkYhIpfjbK,Paxton,Jenkins,Paxton.Jenkins@gmail.com,+5696045703,1234,4313386227053452,12/24,338,2,BFSCIS,Chevrolet Blazer,red,4,3.400000
wIFpXdAcrb,Braylon,Gallegos,Braylon.Gallegos@gmail.com,+56951429662,1234,5167861412162646,12/24,760,2,FXPKKL,Lexus IS,orange,4,2.500000
oGGdJakmyM,Sharon,Braun,Sharon.Braun@gmail.com,+56949582821,1234,1129646999220810,12/24,554,2,BCRNOD,Ford Expedition,purple,2,4.600000
crXoqWPWdA,Hugo,Pacheco,Hugo.Pacheco@gmail.com,+56934918413,1234,4846156310168463,12/24,9,1,HYPRNH,Toyota Camry,purple,3,4.700000
wgneZeRFKw,Allie,Andrade,Allie.Andrade@gmail.com,+56962335558,1234,8973036529938214,12/24,281,2,HNXWWC,Subaru Forester,yellow,4,2.900000
LCrpTsowrT,Deacon,Cabrera,Deacon.Cabrera@gmail.com,+56916292263,1234,6474094664090169,12/24,184,2,KVETHV,Subaru WRX,green,1,4.300000
oiQifiGGHI,London,Bond,London.Bond@gmail.com,+56946622211,1234,2872822987866087,12/24,172,2,LQJTMB,Jeep Gladiator,blue,1,4.900000
iyWAgOfsEk,Chace,Bradshaw,Chace.Bradshaw@gmail.com,+56934663300,1234,8933227059747385,12/24,465,1,UCMXGM,Ford Flex,red,1,4.500000
TNVeNmcRqy,Ximena,Schmidt,Ximena.Schmidt@gmail.com,+56982215333,1234,2380761349078722,12/24,786,1,JYGNEM,Chevrolet Tahoe,green,1,3.700000
HVDDpuWVwt,Tamara,Lewis,Tamara.Lewis@gmail.com,+56915635958,1234,5941812367204496,12/24,476,3,HWOPOT,Ford Edge,blue,2,3.100000
YERIlbvsCW,Myles,Watkins,Myles.Watkins@gmail.com,+56991980577,1234,5427667222186359,12/24,354,1,GOUCAK,Tesla Model 3,red,1,2.000000
KnKGDktOij,Johanna,Gomez,Johanna.Gomez@gmail.com,+56954373462,1234,7737890950948914,12/24,21,1,ZBWQLE,Toyota Prius,green,3,4.600000
EaEMRyvJgt,Lance,Bullock,Lance.Bullock@gmail.com,+56937521305,1234,7201394914063796,12/24,259,3,SBHFHC,Chevrolet Tahoe,red,3,3.600000
xscfRebFDM,Kenneth,Reid,Kenneth.Reid@gmail.com,+56985094643,1234,8745399999606615,12/24,947,0,JIFKAJ,Audi A6,yellow,3,3.200000
pyZTBfPyTB,Kristopher,Sparks,Kristopher.Sparks@gmail.com,+56992914809,1234,3296724205669805,12/24,729,0,JXDJVR,Mazda3,blue,1,3.500000
cOJWVAELjq,Gloria,Duffy,Gloria.Duffy@gmail.com,+56985145579,1234,1901717019137685,12/24,401,0,JMVOBO,Nissan Rogue,green,2,4.100000
vJekOoAVEz,Lindsay,Murillo,Lindsay.Murillo@gmail.com,+56922867167,1234,8115030936147644,12/24,270,3,LALSFI,Chevrolet Trailblazer,blue,4,4.600000
nbdFctUCvs,Hadassah,Watson,Hadassah.Watson@gmail.com,+56970461600,1234,1593284252835697,12/24,17,2,EHGNGC,Subaru Forester,blue,4,3.900000
sLdsSaVhIs,Julien,Mccoy,Julien.Mccoy@gmail.com,+56968260655,1234,6771250510630263,12/24,511,1,LQEJSU,Subaru Crosstrek,red,3,4.600000
aoAVYhQoaV,Katelynn,Church,Katelynn.Church@gmail.com,+56970037389,1234,6760794309980553,12/24,791,1,SLPTPE,Nissan Quest,black,2,2.800000
QBYHZoZbvs,Mareli,Weber,Mareli.Weber@gmail.com,+56998930266,1234,7873291823219053,12/24,364,2,GWCVET,Chevrolet Silverado,gray,2,4.600000
kGMBdIZJIU,Kaleigh,Mccoy,Kaleigh.Mccoy@gmail.com,+56990843705,1234,3158658804854277,12/24,966,0,STOULI,BMW 3 Series,red,1,4.400000
LzlUbsfRTq,Gilberto,Turner,Gilberto.Turner@gmail.com,+56951653385,1234,7276612627150880,12/24,246,0,CLWVZX,Subaru WRX,white,2,4.800000
nyHBFyvprO,Juliana,Mccoy,Juliana.Mccoy@gmail.com,+56923126798,1234,1844478186537194,12/24,401,2,WRWRPG,Toyota Yaris,black,2,3.000000
OdcdguCqLL,Kaia,Higgins,Kaia.Higgins@gmail.com,+56961959725,1234,5985963311793227,12/24,8,2,IPNCVD,Hyundai Elantra,green,1,4.800000
OPsEKiAAjV,Roger,Sanders,Roger.Sanders@gmail.com,+56976071286,1234,6051120808217281,12/24,986,2,XHSPKS,Hyundai Sonata,gray,3,2.900000
NtUfBZSYsK,Joyce,Simpson,Joyce.Simpson@gmail.com,+56942520018,1234,0897263480383565,12/24,528,0,OVHRXH,Subaru Tribeca,purple,2,3.300000
SWYlZledpg,Rory,Espinoza,Rory.Espinoza@gmail.com,+56927138310,1234,5759129241981742,12/24,54,2,SCMBWR,Chevrolet Bolt EV,white,4,4.000000
RpWhYdUKPk,Donavan,Sherman,Donavan.Sherman@gmail.com,+56922992987,1234,5926282962995559,12/24,190,3,MZTRBI,Jeep Renegade,blue,3,4.800000
zSfqmiytAQ,Yandel,Lawrence,Yandel.Lawrence@gmail.com,+56943388826,1234,4909916238113753,12/24,872,0,FJWBVA,Ford Mustang,yellow,2,4.600000
DgWVWMglvK,Kristin,Ward,Kristin.Ward@gmail.com,+56999246287,1234,7472027290139332,12/24,501,3,LJTAXO,Jeep Patriot,blue,3,3.300000
YmaxlrTIgo,Harrison,Ashley,Harrison.Ashley@gmail.com,+56931776382,1234,4602587994642331,12/24,603,0,HESRNH,Toyota Highlander,black,3,3.000000
tOnbRrXvQb,Amari,Norris,Amari.Norris@gmail.com,+56993138350,1234,3941359851275823,12/24,730,0,UVRHFR,Subaru Legacy,white,2,2.600000
VnuRMtrBlp,Luciana,Colon,Luciana.Colon@gmail.com,+56985999094,1234,1266541893515968,12/24,609,1,ISRVXB,Jeep Wrangler Unlimited,yellow,3,2.500000
DZCrYTMYoO,Eliana,Oconnor,Eliana.Oconnor@gmail.com,+5695171305,1234,0849537590119002,12/24,598,3,ZDMDXQ,Volkswagen Golf,black,4,4.000000
JvgnmRwIGB,Yahir,Levine,Yahir.Levine@gmail.com,+56910871446,1234,3067579039133977,12/24,438,0,OSXLFH,Ram 2500,gray,3,2.500000
UeDtCkAghQ,Madyson,Olson,Madyson.Olson@gmail.com,+56983349339,1234,5540815825436577,12/24,669,3,EWSKTH,Tesla Model 3,blue,4,3.800000
xAJppeNlUZ,Rachael,Ellis,Rachael.Ellis@gmail.com,+56998397311,1234,8390502642302378,12/24,193,0,CKASIS,Jeep Wrangler Unlimited,green,3,2.000000
hZrWJNKKhV,Elsa,Rosario,Elsa.Rosario@gmail.com,+56992296167,1234,8047459941237978,12/24,537,3,LLXIDA,Honda HR-V,purple,1,2.000000
eFXyuuHtZX,Justin,Baker,Justin.Baker@gmail.com,+56950787847,1234,2329235221270059,12/24,950,0,XDBFBU,Subaru WRX,blue,2,2.200000
tFNkSilslP,Zion,Gomez,Zion.Gomez@gmail.com,+56966508806,1234,3629543310993462,12/24,355,3,AXJKLK,Nissan Juke,orange,1,4.600000
OhuQfQvNzk,Denisse,Sawyer,Denisse.Sawyer@gmail.com,+56941473922,1234,2720310253405394,12/24,168,3,FIQMUE,Jeep Grand Wagoneer,gray,4,4.000000
ARTRLyrMuS,Isai,Stone,Isai.Stone@gmail.com,+56936114016,1234,5697525591500987,12/24,598,1,YSXQPA,Chevrolet Malibu,green,2,3.200000
UgYUUypkYJ,Madelyn,Houston,Madelyn.Houston@gmail.com,+56922083192,1234,2208747018414577,12/24,420,1,KUSDBF,Jeep Liberty,yellow,4,2.300000
